"","x"
"881","<U+0001F609> ¡Mañana tenemos una cita con @EstherRuizCs y @AnaGarcia_Cs!

<U+0001F4F2> Conéctate a su #InstagramLive a partir de las 19:00 y conoce todos los detalles de nuestro #RescateCiudadano https://t.co/T3qDnu5xBw"
"882","<U+274C> Mientras grupos vulnerables esperan la vacuna...

<U+0001F92F> ...algunos políticos se saltan la cola.

<U+0001F6D1> ¡BASTA YA!

<U+0001F3DB> Presentaremos en los parlamentos autonómicos un compromiso ético para que se suministre la #VacunaSinPrivilegios https://t.co/aQXKYeTTJq"
"883","El Gobierno de España debería tomar nota de esta iniciativa del Gobierno de Francia. Ante la okupación ilegal de viviendas hay que cambiar la ley para proteger a las familias y expulsar de forma exprés a los delincuentes, no hacer lo contrario<U+0001F447> https://t.co/rp3ZQXcR35"
"884","<U+0001F34A>El nuevo carnet de afiliado de @CiudadanosCs es una innovación que servirá para facilitar y simplificar trámites internos.

<U+2705>Ya está disponible en el Espacio Naranja de la web y en físico el Carnet Naranja.

<U+2139><U+FE0F> Accede aquí <U+0001F449> https://t.co/Wz9bP0mP2v

<U+0001F9E1>#SomosCiudadanos<U+0001F9E1> https://t.co/ptWR4aSUWa"
"885","<U+0001F1F7><U+0001F1FA>Siguiendo con mucha preocupación los acontecimientos en Rusia, donde la policía ha reprimido con dureza una de las protestas ciudadanas más masivas que se recuerdan.

Siempre estaremos del lado de la libertad y el Estado de Derecho. https://t.co/V4CG49Xuqw #Navalny"
"886","Tras un año del temporal Gloria, desde @CiutadansCs denunciamos que las ayudas todavía no han llegado a los sectores más afectados.

El próximo #14F tenemos una gran oportunidad para abrir una nueva etapa y acabar con esta nefasta gestión, con los tripartitos y el procés. https://t.co/7GVlgfUBV0"
"887","<U+0001F6A8>Estos días estamos viendo casos de políticos saltándose el protocolo y poniéndose la vacuna

<U+203C><U+FE0F> ¡Es indignante e intolerable!

<U+0001F34A> @InesArrimadas ""Proponemos que todos los partidos se comprometan a apartar de su cargo a quienes se vacunen sin que les toque"" #VacunaSinPrivilegios https://t.co/ovp1rKhrXG"
"888","<U+23F0> Quedan 2<U+20E3>2<U+20E3> días para las elecciones en Cataluña...

<U+0001F926><U+200D><U+2642><U+FE0F> Y el Govern vuelve a insistir en su cruzada para atacar a los jueces y las instituciones. 

<U+274C> No lo vamos a permitir. 

<U+0001F34A> Estaremos vigilantes: no dejaremos que el separatismo deslegitime el #14F https://t.co/GhTPRdAh61"
"889","<U+26D4> ¡Los hosteleros madrileños no merecen más castigos!

<U+0001F198> Vamos a ayudarles con 85 millones de euros en ayudas directas.
#RescateCiudadano<U+0001F34A>

<U+0001F37D><U+FE0F> Nuestros bares y restaurantes tienen que recuperar el pulso, ¡muchas familias dependen de ello! https://t.co/PvWU1Dwpm5"
"890","Es imprescindible que los catalanes podamos votar el próximo 14 de febrero en condiciones sanitarias de seguridad. Tenemos la oportunidad de superar la confrontación y la decadencia del procés e iniciar una etapa de reconstrucción y crecimiento. Por una Cataluña para TODOS. https://t.co/GWAeA3E6WQ"
"891","En el aniversario deL asesinato De Gregorio Ordóñez, el daño no es injusto según la portavoz de EH Bildu. Puro negacionismo. Pura basura moral. Basta Ya. https://t.co/TXDhupK6Bu"
"892","Podemos ya no ve necesaria la comparecencia de Villarejo en el Congreso.

Ahora considera,  junto al PSOE, que podría intoxicar los trabajos  que realice la comisión.

Enrique Santiago, responsable de Podemos en la comisión: ya no es prioritario escuchar a Villarejo.

¿Por qué?<U+0001F937><U+200D><U+2642><U+FE0F> https://t.co/UF7VFcPmai"
"893","<U+0001F926><U+200D><U+2642><U+FE0F>En plena tercera ola, Sánchez está jugando al juego de la estatua.

<U+203C>El Gobierno de España tiene actuar ya y liderar la respuesta sanitaria. 

<U+0001F4F9>@MelisaRguezH da algunas pistas de cómo hacer frente a la #COVID19.

<U+0001F51B>¡No te pierdas el #VlogDeMel! 

https://t.co/mXtL0vyo5z"
"894","<U+0001F4C8> Para muchas familias españolas, la tercera ola puede ser un muro insalvable.

<U+0001F198> Con nuestro #RescateCiudadano, queremos ayudar a jóvenes, familias con hijos y también a mayores.
<U+2705> #Abono30x30
<U+2705> Tarjeta monedero
<U+2705> Inversión en residencias https://t.co/4Yy97ywZY4"
"895","PSOE, PP y nacionalistas deberían aceptar el compromiso ético que impulsamos desde Ciudadanos y apartar a los cargos que se vacunen saltándose los protocolos. Todos los políticos que figuran en este mapa de la vergüenza deben seguir el ejemplo del JEMAD<U+0001F447> https://t.co/wL2VeXqzYR"
"896","<U+0001F34A>En #Andalucía celebramos con orgullo...

2<U+20E3> años de cambio con un gobierno honesto y sólido. 

<U+0001F4AA>Gracias a todos los que confiaron en nosotros.
<U+2705>Seguiremos haciendo #PolíticaÚtil. https://t.co/esp0xbzP9h"
"897","Esto es lo que debe hacer cualquier responsable público que se vacune antes de tiempo. Por eso hemos propuesto un compromiso ético para apartar a todos los cargos que se salten los protocolos. Muchos políticos de PSOE, PP y nacionalistas que lo han hecho aún siguen en su puesto. https://t.co/JdDaFXpmlm"
"898","Esto es lo que hay que hacer con los okupas. No lo que hace el gobierno de <U+2066>@sanchezcastejon<U+2069> .
Francia acelera los procedimientos para desalojar okupas de viviendas https://t.co/YJaS3J1UuX"
"899","Lo prioritario es salvar vidas, lo cual no quita para que sigamos exigiendo la LISTA VIP de políticos vacunados. Queremos conocer si el registro incluye a familiares o allegados de estos políticos. Gracias @MMContesti. #VacunaSinPrivilegios https://t.co/eCCSEfhZYv"
"900","Ante la enésima campaña de difamación del separatismo, desde @CiudadanosCs queremos mostrar nuestro reconocimiento y respeto a los jueces de nuestro país por su compromiso en la defensa de nuestros derechos y libertades frente a los atropellos de gobernantes irresponsables. https://t.co/lqULnHl0fs"
"901","La clave de la regeneración moral y política en el País Vasco y Navarra es la condena de su pasado de sangre y horror. Pactar con ellos es un gran error. https://t.co/Ji2QNgKkTK"
"902","Hoy hace dos años que anuncié mi salto del periodismo a la política. Nunca me he arrepentido. Ni siquiera en los momentos más duros. Y la verdad es que me cuesta perderme en balances de lo que ya es pasado, convencido como estoy de que lo mejor está por venir. ¡Seguimos! <U+0001F4AA><U+0001F3FB><U+0001F34A><U+0001F1EA><U+0001F1E6> https://t.co/RldBKxgIpP"
"903","<U+274C> Ni la muerte, ni las amenazas ni el dolor de las víctimas dependen del ""relato"".

<U+2757>Es indignante que quienes se expresan así sean decisivos en la gobernabilidad de España.

<U+0001F5DE> https://t.co/8AmR9YGZFB https://t.co/pja6xqLTag"
"904","Mujeres, hombres y niños, asesinados, mutilados...y dice la escoria de Bildu, que puede ser justo en función del “relato.”

No sé quién puede estar tranquilo sentado con estos.  https://t.co/j5iXxyIlCI"
"905","<U+2753> ¿Todavía no has leído la entrevista a @carrizosacarlos en @cronicaglobal?

<U+0001F34A> ""Somos el único partido constitucionalista que puede ganar las elecciones, evitar un tripartito y dar carpetazo al procés"".

<U+0001F5DE><U+FE0F> Puedes leer la entrevista completa aquí: https://t.co/hNbI0ED5Fm https://t.co/nMTE4X7vG6"
"906","La función más importante que tenemos todos ahora se resume en un verbo: vacunar.  https://t.co/4b8fmk02yQ"
"907","Más de 165.00 árboles han resultado dañados, un 70% del millón de Casa de Campo y un 64%  del Retiro.

Nuestra prioridad, por razones de seguridad, son las vías urbanas. Por ello sumamos 1.100 operarios y 450 máquinas a la retirada y poda urgente del arbolado en Madrid. https://t.co/7hDRQPPprA"
"908","<U+0001F3DB> Hemos registrado una iniciativa en el @ParlamentoAnd
 para garantizar una #VacunaSinPrivilegios

<U+26D4><U+FE0F>Es intolerable que cargos públicos por toda España se estén vacunando por delante de aquellas poblaciones de riesgo

<U+0001F4E1> Te lo cuenta @GuillermoDiazCs <U+0001F447> https://t.co/BEfc12w3K4"
"909","<U+270C><U+FE0F>Hoy con mi compañero @Nmartinblanco, quién AHORA MISMO se estará batiendo el cobre para que la reacción del Govern a la suspensión de su chapuza de decreto electoral no degeneres, encima, en un aquelarre contra la justicia, la razón y los derechos de la ciudadanía... https://t.co/3PhDTABcP9"
"910","Ahora lo importante es que las AYUDAS DIRECTAS a la #hostelería, #PequeñoComercio, #Peluquerías, #Gimnasios, #Ocio, #Taxistas... sean con carácter INMEDIATO.

Lo pediremos este jueves en el #Pleno<U+0001F3DB>

#PolíticaÚTIL
#Pymes #Autónomos https://t.co/dIxw67AgdX"
"911","Los trabajadores autónomos de Córdoba y Andalucía tienen en @CiudadanosCs su mejor apoyo y defensa. Transformamos las palabras en hechos. No usamos un andalucismo de falsa bandera ni vamos de héroes de la clase obrera. No les mentimos y le contamos la realidad tal y como es.<U+0001F447><U+0001F3FB> https://t.co/5QOMvYhJp5"
"912","Se cumplen 26 años del asesinato de Gregorio Ordóñez a manos de ETA y aún HOY tenemos que leer atrocidades como la de Maddalen Iriarte, Portavoz de Bildu en el Parlamento Vasco

<U+0001F40D> ""Que fuese o no injusto depende de cada relato""

Infame, repulsivo, atroz https://t.co/WhMvI55BPV"
"913","<U+26AB><U+FE0F> Hoy acompañamos a la familia de Gregorio Ordóñez en el 26 aniversario de su asesinato a manos de ETA. 

<U+0001F34A> @JoseM_Gil3 ""Seguiremos luchando por la convivencia y la libertad en todos los rincones de Euskadi""

Dignidad, memoria y justicia. https://t.co/59A1o4fuaS"
"914","Hoy se cumplen 26 años del asesinato de Gregorio Ordoñez a manos de ETA por defender sin miedo la libertad frente al terrorismo. 

Su recuerdo nos marca el camino en la defensa de la democracia y la libertad de expresión. 

Memoria, dignidad y justicia.

https://t.co/nVKeJvEgXn"
"915","El daño y la injusticia de tantas y tantas víctimas no depende del relato.

Que esta gente forme parte de la ""dirección de Estado"" sí depende del Gobierno. Es indignante que un partido como el PSOE pacte una y otra vez con los herederos de Batasuna.

https://t.co/ab22FtUxc9"
"916","<U+0001F449> La Generalitat y el Gobierno de España deben garantizar que todos los catalanes puedan votar en tranquilidad.

<U+0001F4E1> @NMartinBlanco ""El #14F debe haber condiciones sanitarias y de seguridad en las urnas electorales"" #ActualidadCs https://t.co/MIOnqSd1u3"
"917","<U+0001F4E1> @NMartinBlanco ""La actitud del Govern es la de siempre: confrontar al Estado y a las instituciones"" #ActualidadCs

<U+274C>Basta ya de aprovechar cualquier circunstancia para enfrentarse con el resto de España.

<U+274C> Basta ya de cargar contra nuestros jueces. https://t.co/UCuSR70xHx"
"918","<U+0001F5F3> La Justicia ha acordado que se celebren las elecciones el #14F

<U+0001F4E1> @NMartinBlanco ""Estamos preparados para concurrir al llamado porque Cataluña necesita un cambio inmediato"" #ActualidadCs

<U+0001F34A>Cs es garantía de ese cambio. https://t.co/eWN3iQz5lh"
"919","<U+0001F9A0> La situación sanitaria es preocupante.

<U+0001F4E1> @NMartinBlanco ""Hemos presentado un plan de #ConfinamientoInteligente para evitar medidas como las de marzo"" #ActualidadCs

Necesitamos:
<U+0001F449>Testeos masivos
<U+0001F449>Reforzar el teletrabajo
<U+0001F449>Aprobar ayudas directas
<U+0001F449>Acelerar la vacunación https://t.co/Uu4Ff1Nu47"
"920","<U+0001F449> Quedan 2<U+FE0F><U+20E3>2<U+FE0F><U+20E3> días para las elecciones del #14F

<U+0001F4E1> @AnnaGrauArias ""Siento que finalmente las cosas pueden cambiar: se puede ganar al procés"" #ActualidadCs

<U+0001F5F3> Cataluña se merece un gobierno constitucionalista que gobierne para TODOS los catalanes. https://t.co/um4PeEuTiH"
"921","<U+0001F34A> @NMartinBlanco y @AnnaGrauArias atienden a los medios de comunicación para comentar la actualidad política.

<U+0001F51B> Acompáñanos #EnDirecto y no te pierdas la #ActualidadCs https://t.co/YEKfOLH1TJ"
"922","Hoy estaremos en el acto de recuerdo a Gregorio Ordóñez.

Hoy se cumplen 26 años de su asesinato.

Hoy y siempre con las víctimas.<U+0001F5A4>

https://t.co/E5c20plVz9"
"923","Ha tenido que llegar Ciudadanos para que las políticas sociales empiecen a funcionar en Andalucía.

Bravo, @RocioRuizDom. Era una deuda pendiente con los más de 30.000 trabajadores de la Ayuda a Domicilio de nuestra tierra, y un ejemplo para toda España. https://t.co/RxUrlVj7oE"
"924","Desde ayer estamos pendientes de la evolución del incendio forestal declarado en el Parque de Castala de #Berja (Almería), en el corazón de la Sierra de Gádor. Mucha fuerza a los efectivos de @Plan_INFOCA que están batallando contra el fuego. Gracias por vuestro trabajo. #IFBerja https://t.co/R3CkgXYlmM"
"925","Gregorio Ordóñez era un político valiente y honesto, a quien ETA mató a tiros por defender la libertad en el País Vasco. Siempre será un referente para todos los demócratas.

Hoy se cumplen 26 años de su asesinato. Siempre con las víctimas del terror <U+0001F5A4>

https://t.co/CwKmPVb5nU"
"926","“El ministro Illa podría tomar una decisión que afectara al candidato Illa”

Salvador Illa tendría que haber dimitido en en mismo momento en que anunció su candidatura para las elecciones de Cataluña.

Bueno, mucho antes... https://t.co/1p2HFwtJ4A"
"927","<U+2615><U+FE0F> ¡Buenos días!

<U+203C><U+FE0F> Nuestras empresas han llegado al límite de sus fuerzas, requieren de soluciones excepcionales.
<U+0001F198> ¡Es necesario un #RescateCiudadano!

<U+0001F5DE><U+FE0F> Lo explica @lpachecotorres6 para @elEconomistaes
""La única solución son las ayudas directas""
https://t.co/m7f3R3HlRd https://t.co/8897r7RJP1"
"928","«El daño causado por ETA está reconocido; que fuese o no injusto depende de cada relato» 

“Depende de cada relato”

Gentuza. 

Pero lo peor es que Podemos y el PSOE los blanqueen.  https://t.co/ijvx58FKok"
"929","<U+0001F44B>#BuenosDías, Ciudadanos.

<U+0001F9A0>La tercera ola ya está aquí...

<U+0001F3DB>Exigimos respuestas al Gobierno en el @Congreso_Es

<U+2049>¿La app Radar Covid ha cumplido con los objetivos de rastreo, detección y prevención?

<U+2049>¿Por qué no se ha implantado de forma masiva?

<U+2049>¿Qué mejoras se prevén? https://t.co/leBAVw2I0m"
"930","<U+0001F534>IMPORTANTE 

Debido al aumento de casos detectados en los últimos días, nos vemos obligados a adoptar nuevas restricciones en Madrid desde este lunes.

Recuerda, además, que si vives en uno de los municipios o ZBS confinadas, no podrás entrar ni salir de ellos sin justificación https://t.co/wPGTSrZKWs"
"931","Carrizosa: “El efecto Illa es desastre y caos”. <U+2066>@carrizosacarlos<U+2069> es un hombre valiente y firme en su convicciones. No se pierdan esta entrevista en <U+2066>@cronicaglobal<U+2069> <U+0001F447><U+0001F447> https://t.co/lbM85W5Fgo"
"932","<U+0001F1FB><U+0001F1EA><U+0001F1EA><U+0001F1FA> El @Europarl_ES seguirá reconociendo a la Asamblea Nacional legítima de #Venezuela gracias a la resolución impulsada por @CiudadanosCs <U+0001F34A>

@jordi_canyas ""Pese a la abstención de los socialistas, hemos corregido el 'saliente' por un claro 'vigente'""<U+0001F447>

https://t.co/91NXMX9ldw"
"933","Nuestros sanitarios en primera línea no pueden perder su turno de vacunación por 1 error

Si colapsa la Atención Primaria <U+27A1><U+FE0F> se dilata el plan de vacunación, por eso necesitamos 1 autopista sanitaria para llegar al mayor número de personas lo antes posible https://t.co/nOa7bkcWXB"
"934","¡Un abrazo, @NicoOrtiz_bcn, compañero de siempre! #SomosCiudadanos https://t.co/Uob5hvAm6Q"
"935","Si estamos juntos, somos más fuertes. Qué orgullo de compañero, @NicoOrtiz_bcn <U+0001F9E1>
https://t.co/ZnFH95cWi1"
"936","Siguiendo con preocupación el #IFBerja en el Parque de Castala, complicado por el viento durante toda esta tarde. Mucha fuerza a los vecinos de la zona, a los profesionales del @Plan_INFOCA y a los servicios de emergencia que están trabajando para su control y extinción. https://t.co/2ff2ByMIPh"
"937","La situación epidemiológica y sanitaria es CRÍTICA en nuestra #Región, por ello, mañana se ha convocado un comité COVID de urgencia para adoptar nuevas medidas de contención del virus. Trabajaremos sin descanso para que salgamos de ésta lo antes posible. https://t.co/v7egmxbIFX"
