"","x"
"597","El Plan de Choque en Dependencia que hemos acordado con CCAA y agentes sociales va a revertir los dolorosos recortes que hizo el PP a este derecho, con un aumento histórico de la inversión. Con su aprobación cumplimos uno de los objetivos clave de la vicepresidencia social. https://t.co/3jujmULgUj"
"598","La ultraderecha hoy deja de tener a su máximo referente en la Casa Blanca. Una buena noticia para la democracia. Pero con la salida de Trump no muere el trumpismo, seguiremos sufriendo su odio e intoxicación. Por eso seguiremos combatiendo siempre la desigualdad que lo alimenta."
"599","El trumpismo no termina con Trump. 

<U+0001F4FD><U+FE0F> @IdoiaVR 

https://t.co/Nhuixsab63"
"600","Lamentablemente, se confirma que al menos tres personas han fallecido y varias han resultado heridas por la explosión en la calle Toledo. Mis condolencias a las familias de las víctimas de esta desgracia y mi agradecimiento a quienes han participado en las labores de rescate."
"601","Ha sido emocionante ver a @KamalaHarris prometer su cargo, primera mujer afroasiática en llegar a la vicepresidencia de EEUU.
Esperamos que el cambio, con el nuevo presidente @JoeBiden, abra una nueva etapa de tolerancia, justicia social e igualdad. 
#InaugurationDay"
"602","Lo dijimos esta mañana: la dimisión ha de ser inmediata por parte de quien se aprovecha en plena pandemia de su posición y se cuela en la lista de vacunación.
Acaba de dimitir el consejero de Murcia. Sólo allí hay otros 450 cargos que se vacunaron ilegalmente. https://t.co/4wfdHQRalK"
"603","El Capitán América siempre fue ANTIFASCISTA, por mucho que la ultraderecha se quiera apropiar de su imagen.
Parte 1 <U+0001F447> https://t.co/8QW4Gj5yqJ"
"604","Con 35 diputados hay varios debates que no hemos podido ganar en el Gobierno, como el de las eléctricas y la factura de la luz, pero creo que todo el mundo sabe que sin Unidas Podemos cuestiones claves, como la prórroga de los ERTE, no se hubieran dado."
"605","No lo verás en las redes de VOX, pero lo ves ""gracias"" a VOX y al apoyo que le dan PP y Cs, que miran para otro lado mientras firman acuerdos con los que siembran el odio en nuestra sociedad.

https://t.co/WRmukIpaUp"
"606","<U+0001F5E3><U+FE0F> @isaserras: ""Los que siempre han sido unos ladrones, ahora roban hasta las vacunas. El PP lleva la corrupción en el ADN"". <U+0001F447>

https://t.co/OVk5nAggHU"
"607","<U+2757><U+FE0F>Las y los profesionales sanitarios han impulsado esta petición para acabar con la coacción y las amenazas de la Comunidad de Madrid si no se trasladan al Hospital Zendal.

Este maltrato a los sanitarios es intolerable.

Podéis firmar en este enlace. <U+0001F447>

https://t.co/zBCliPsQZj"
"608","Preocupada y a la espera de información sobre la explosión en Calle Toledo, Madrid. Parece que es cerca de una residencia de mayores y de un colegio.

Espero que todas las personas estén bien y no haya heridos.

Gracias a los bomberos que están trabajando ahora mismo en la zona."
"609","Seguimos con preocupación las informaciones sobre una fuerte explosión en el centro de Madrid. Todo nuestro reconocimiento a los servicios públicos que trabajan en este momento para proteger y cuidar a la población."
"610","Siguiendo con preocupación las informaciones que llegan desde la calle Toledo de Madrid. Todo mi apoyo a los profesionales de los servicios de emergencias."
"611","Plantear un recorte de las pensiones era inaceptable y desleal con el acuerdo de coalición, que dice claramente que debemos aumentar su poder adquisitivo. Muy satisfecho de que en la propuesta enviada por Moncloa a Bruselas, finalmente, no haya ninguna propuesta de recorte. https://t.co/ZvwLjbCVdi"
"612","Un 20 de enero como hoy, en 1969, Enrique Ruano, estudiante de Derecho antifascista, fue asesinado por miembros de la Brigada Político Social. El crimen sigue impune. ABC participó del montaje que hablaba de “suicidio” para exculpar a los asesinos. Memoria, dignidad, justicia https://t.co/xM5XDiVEx0"
"613","Quienes ven odio en una imagen de la virgen pariendo deben leer a @lafallaras. El problema es que siga dando vergüenza y asco un parto, la menstruación, el cuerpo de las mujeres. Frente al asco, la vergüenza y la culpa, más feminismo. https://t.co/rFTQKErs3Y https://t.co/cVn5ZhXalY"
"614","<U+0001F4FD>@PabloIglesias: “Es indignante y repugnante que haya habido cargos públicos que se hayan colado a personas dependientes y sanitarios que iban antes que ellos en la lista para recibir la vacuna. Deben dimitir inmediatamente”. https://t.co/JVdpT32oa1"
"615","<U+0001F4FD> @PabloIglesias: “Hemos dicho de forma muy clara que cualquier recorte de pensiones es inaceptable porque, además, así se acordó en el pacto de Gobierno. 

Nos alegra que la propuesta de reforma de las pensiones no incluya ningún recorte. Esta victoria es de los pensionistas”. https://t.co/0AXXNiGeg9"
"616","Galicia coas peores cifras de contaxios e mortes. Co 72% da poboación confinada no seu municipio.

E Feijóo outra vez sen máscara. https://t.co/kH3Iphi8Do"
"617","<U+0001F4FA> Intervención de @MariaMarinMart ante el consejero de Salud, Manuel Villegas:

<U+0001F5E8>""Me sorprende de verdad que usted a esta hora siga en su puesto"" https://t.co/e0xBFyVi0U"
"618","<U+0001F4FD>@PabloIglesias presenta el plan de choque en el Sistema para la Autonomía y Atención a la Dependencia, bajo tres objetivos:

<U+2705>Reducción de las listas de espera
<U+2705>Asegurar las condiciones laborales de los trabajadores y las trabajadoras
<U+2705>Mejorar el servicios y las prestaciones https://t.co/dIy4inhHqp"
"619","Uno de los grandes retos que tenemos como Gobierno es garantizar el derecho a la conciliación. Ponemos en marcha el Plan Corresponsables y una mesa de diálogo para escuchar a quienes llevan años pensando cómo deben ser los cuidados en nuestro país. https://t.co/jd6RlNM0Xk https://t.co/cUFdWde7YM"
"620","Hoy toma posesión Biden como presidente de los EEUU, pero el Trumpismo no termina con Trump. 

No podemos sorprendernos si alimentamos y permitimos la connivencia a diario con el odio al diferente, las mentiras y el autoritarismo para defender sus privilegios <U+0001F447><U+0001F3FB> https://t.co/D9YmDjcE2w"
"621","Es despreciable el comportamiento de Manuel Villegas, Consejero de Sanidad de PP, Cs y VOX en Murcia.

Llevan la corrupción en el ADN. Siempre han robado cuando han podido. Ahora roban hasta la vacuna, cuando hay personas muriéndose por no tenerla.

Está tardando en dimitir. https://t.co/S54RupmcVu"
"622","<U+0001F4FD>@PabloIglesias: “Quizá estas medidas que mejoran el sistema de dependencia, no ocupen muchas portadas o tertulias, pero son las que mejoran la vida de la gente. 

Para nosotros es un orgullo que sean la referencia de la @VSocialGob de este Gobierno de coalición”. https://t.co/pNv6RPimcy"
"623","<U+0001F4FD>@PabloIglesias: “Las trabajadoras y los trabajadores públicos, muchas veces en condiciones laborales muy precarias, son los que cada día nos recuerdan que la calidad democrática de un país se mide también por la calidad de sus servicios sociales”. https://t.co/5mMKJkCTlc"
"624","Acabamos de conocer que la esposa del Consejero de Sanidad de Murcia también se vacunó. Esto es insoportable.
Como dice @PabloIglesias, todo cargo público que haya utilizado su posición para vacunarse por delante de personas vulnerables debe dimitir. Así de claro. https://t.co/GSbx6fV9Ha"
"625","<U+0001F4FD> @PabloIglesias: “Quiero manifestar mi indignación ante la noticia de que en Murcia, ciertos altos cargos de la Consejería de Salud, han tenido la desvergüenza de ponerse por delante de personas dependientes para ponerse la vacuna. Es inaceptable y deben dimitir de inmediato”. https://t.co/hu3uEotg5Y"
"626","<U+0001F3A5> ""Revertimos los recortes que se habían producido en los últimos 8 años y que habían producido un enorme sufrimiento social en nuestro país"". 

@PabloIglesias presenta el Plan de Choque en el Sistema para la Autonomía y Atención a la Dependencia <U+2935><U+FE0F> https://t.co/LqkmMYukaj"
"627","De los concejales, alcaldes o consejeros autonómicos que se han saltado la cola para vacunarse antes que personas en situación de dependencia y personal sanitario solo cabe esperar que tengan la decencia de dimitir, sean del partido que sean. https://t.co/0lQJaSMX7S"
"628","Es una vergüenza que no dimitan los cargos electos que se han saltado la cola para pasar por delante de los colectivos de mayor fragilidad para vacunarse de la COVID. Muy claro aquí @PabloIglesias https://t.co/KEOInyBaDO"
"629","Sobre los impuestos. Enorme @Palomero14.
https://t.co/bLcZWb9Mq4"
"630","<U+0001F4FD> @EnriqueSantiago: “Hoy hemos registrado la propuesta del plan de trabajo de la comisión Kitchen. Con ello esperamos que se aclare lo ocurrido en torno a la operación Kitchen y que nunca más vuelva a repetirse una utilización partidaria de las instituciones públicas”. https://t.co/SGqca5WNwl"
"631","<U+0001F4FD> @SofCastanon: “El PP nos tiene acostumbradas a su gestión para provecho propio de los recursos públicos, como en el caso de las vacunas en Murcia, pero la Kitchen es diferente: han usado ilícitamente las instituciones para perseguir a su enemigo político”. https://t.co/fyw9jVFEpX"
"632","<U+0001F4FD> @IreneMontero: “La ley trans busca garantizar los derechos materiales de personas que los ven vulnerados. Y hay un amplísimo consenso social, España es uno de los países que más apuesta por el reconocimiento de los derechos de las personas trans”. 

<U+0001F517>  https://t.co/zdDjbcW5Er https://t.co/6baRQ2KxTY"
"633","<U+0001F4FD>  @IreneMontero: “Para las mujeres ha sido un año especialmente difícil, se han puesto negro sobre blanco muchos de los problemas estructurales que tenemos como país, como que en España es imposible conciliar”. 

<U+0001F517> https://t.co/zdDjbcW5Er https://t.co/oXH1gIqm1o"
"634","Para el PP, los servicios públicos son un cortijo donde hacen y deshacen a su antojo. Lo venden cuando no lo necesitan y se aprovechan cuando les viene bien, por muy indecente que sea, como en el caso del consejero de Murcia. No es una ""cagada"". Es su forma de hacer política. https://t.co/hq1jOJKhgr"
"635","Trump ha indultado a Steve Bannon (su exasesor y el de VOX), que estafó cerca de un millón de dólares a sus donantes con la excusa de la construcción del muro con México.

Tanto allí como aquí: primero, siembran odio y, luego, se llenan los bolsillos con ello."
"636","<U+0001F534> EN DIRECTO: 'El sistema de promoción de la autonomía personal y atención a las personas en situación de dependencia'.

Con la intervención del vicepresidente @PabloIglesias <U+2935><U+FE0F>

https://t.co/aM0KlmYtw7"
"637","Debemos afrontar nuevas transformaciones feministas en nuestro país que pasan por políticas públicas de cuidados, erradicar todas las violencias machistas y poner la vida de las mujeres en el centro para avanzar en igualdad. 

Aquí mi entrevista en @20m: https://t.co/jd6RlO3ClU https://t.co/XRCpsTmN5v"
"638","<U+0001F4F0> @IreneMontero ha concedido una entrevista a @20m en la que aborda problemas estructurales que la pandemia ha puesto de manifiesto:

<U+0001F449>Conciliación del trabajo y los cuidados.
<U+0001F449>Los cuidados como un derecho.
<U+0001F449>Fortalecer los servicios públicos. https://t.co/zdDjbcW5Er"
"639","Prorrogamos los ERTE, por acuerdo en el diálogo social, hasta el 31 de mayo. Continuamos defendiendo el empleo y el futuro de las empresas en estos tiempos tan difíciles, seguimos sosteniendo el Escudo Social para proteger a España.

@Yolanda_Diaz_ <U+0001F447><U+0001F3FD> https://t.co/wxmndklz9H"
"640","La ley de IRPF establece que si alguien se muda fiscalmente a un paraíso fiscal, debe seguir tributando en #España. El problema es que a) Andorra NO está considerado un paraíso fiscal b) Que la lista de paraísos fiscales de la OCDE está VACÍA. Pero podemos actuar <U+0001F447>"
"641","A la Región de Murcia ha llegado la vacuna contra el coronavirus, pero desgraciadamente no ha llegado la vacuna contra la indecencia.
El Consejero de Sanidad debe dimitir. https://t.co/HEBip16Kme"
"642","Hoy hemos aprobado en el #CMin la incorporación de la figura de la #PersonaConsumidoraVulnerable a la legislación estatal.

Esta medida trata de corregir la indefensión de personas particularmente expuestas a abusos y fraudes por parte de empresas.

https://t.co/AftJhGiCvA"
"643","<U+0001F3AC>”PP y Ciudadanos continúan con su huida hacia adelante para intentar tapar su nefasta gestión.

Es terrible que Mañueco e Igea tengan a Ayuso como referente, pareciera que entre los tres quisieran  hacer un remedo del “trio calavera”. https://t.co/1EYPmpOwhr"
"644","De esta crisis saldremos reforzando la protección social, los derechos en el trabajo y abriendo un horizonte de empleo decente frente a la precariedad. Las trabajadoras y trabajadores cuentan con nuestro firme compromiso para avanzar en este camino, siempre a través del diálogo. https://t.co/Q9r0naYRHA"
"645","<U+0001F534> Prorrogamos los ERTE hasta el 31 de mayo para seguir protegiendo el empleo y para no dejar a nadie atrás. https://t.co/fqpnZLPbZa"
"646","Acuerdo para prorrogar los ERTE hasta el 31 de mayo. Como bien ha señalado @Yolanda_Diaz_, el mensaje de certidumbre para los trabajadores y trabajadoras es muy claro: de esta crisis no podemos salir con más desigualdad, por eso seguiremos desplegando un poderoso Escudo Social. https://t.co/Z3NpBaelGA"
"647","El ADN de este Gobierno se llama diálogo social.

El nuevo acuerdo suscrito con los agentes sociales cumple con el mandato de no agotar los tiempos de la negociación. Acordamos prorrogar los ERTE hasta el 31 de mayo con todas sus características para proteger el empleo. https://t.co/LwU4gQs2iC"
"648","<U+0001F4FA> ""Si desde otros sectores se ha empezado a pedir que se baje el IVA de la electricidad es para que no empecemos a hablar de eliminar los beneficios milmillonarios caídos del cielo a las eléctricas para así bajar la factura de la luz"".

@PabloEchenique en @cuatroaldia https://t.co/ugn1hDjV18"
"649","Alcanzamos un nuevo #AcuerdoSocial para prorrogar los ERTE hasta el 31 de mayo. Un hito más en el #DiálogoSocial para continuar con el compromiso de proteger el empleo y ofrecer estabilidad y certidumbre a las personas trabajadoras y empresas. El diálogo es garantía de avances. https://t.co/KzSr3adpvo"
