"","x"
"346","""Ya llevamos 9 meses con medidas temporales. Las empresas siguen teniendo los costes fijos a los que tienen que hacer frente. Si no se toman nuevas medidas, vamos a pasar de un problema de liquidez a un problema de solvencia"".

<U+0001F399><U+FE0F> @erodriguez_2019 en @LasMananas_rne"
"347","Ni brotes verdes, ni V asimétrica, ni faro de la resurrección... sino un drama social que Sánchez oculta:
620.000 parados más, 750.000 ERTE, 5 millones de desempleados, 1,2 millones de hogares con todos en paro, el 40% de jóvenes en paro...
Este PSOE no merece votos en Cataluña. https://t.co/MTzRRd8yyy"
"348","<U+0001F534> 622.600 personas han perdido su empleo en el último año, la mayor cifra desde 2012. 

España continúa con 16,1% de #paro (sin tener en cuenta a las 750.000 personas en ERTE), la mayor tasa de toda Europa.

Una nefasta gestión de la pandemia no solo en lo sanitario. https://t.co/TJdm2wRPgD"
"349","""La actividad en el último año ya nos hacía ver que los datos de la EPA iban a ser muy malos. Hay que añadir que tenemos 755 mil personas en ERTE y casi 300 mil autónomos cobrando la prestación por baja actividad"".

<U+0001F399><U+FE0F> @erodriguez_2019 en @LasMananas_rne"
"350","""El Gobierno debe garantizar que aquel que no puede abrir su negocio como consecuencia del estado de alarma, no debe pagar ni un solo impuesto"".

""Hemos presentado un paquete de 50000 millones de ayuda directa a hosteleros, pymes y autónomos"".

<U+0001F4FA> @TeoGarciaEgea en @EspejoPublico https://t.co/dtMTnEaRvA"
"351","""Somos el país de Europa con más paro juvenil. La gente joven merece que el Gobierno se ocupe de ellos, y hoy hay muchos jóvenes que se sienten abandonados por el Gobierno"".

<U+0001F4FA> @TeoGarciaEgea en @EspejoPublico https://t.co/FFsOfXOojH"
"352","""La ministra nos mintió diciendo que no se podía bajar el IVA de las mascarillas porque lo impedía Bruselas, y nos mintió diciendo que no se podía bajar el IVA de la electricidad en la peor ola de frío que hemos sufrido en varios años"".

<U+0001F4FA> @TeoGarciaEgea en @EspejoPublico https://t.co/ZkIxyNwBvW"
"353","""Muchos españoles tienen la sensación de que el Gobierno está poniendo por delante la supuesta normalidad del proceso electoral en Cataluña por encima de la protección de los españoles, y eso es muy grave"".

<U+0001F4FA> @TeoGarciaEgea en @EspejoPublico https://t.co/bo2u50lOot"
"354","""Illa estaba más preocupado de las encuestas en Cataluña que de las ocupaciones en las UCI, y el Gobierno estaba más preocupado de apoyar a su candidato en Cataluña que de garantizar que las vacunas lleguen correctamente, y eso es preocupante"".

<U+0001F4FA>@TeoGarciaEgea en @EspejoPublico https://t.co/1kdPQ4P0LZ"
"355","""El Gobierno ha llegado tarde a las mascarillas, a los test, a las vacunas y está llegando tarde al material para suministrar las vacunas"".

<U+0001F534> El plan de vacunación de Sánchez es un fracaso.

<U+0001F4FA> @TeoGarciaEgea en @EspejoPublico https://t.co/utKqsCeYsG"
"356","<U+0001F4FB> A las 9:20h. será entrevistada @erodriguez_2019 en @LasMananas_rne 

<U+0001F447><U+0001F3FB> Podrás seguir la entrevista en directo a través de este enlace <U+0001F447><U+0001F3FB>
https://t.co/jfY5yzI9de https://t.co/ZhQnSZovqC"
"357","<U+0001F4FA> A las 9:00h. será entrevistado @TeoGarciaEgea en  @EspejoPublico

<U+0001F447><U+0001F3FB> Podrás seguir la entrevista en directo a través de este enlace <U+0001F447><U+0001F3FB>
https://t.co/hR1yzocBQf https://t.co/nYzFmwNKO1"
"358","<U+2600>  Buenos días y #FelizJueves a todos, aquí os dejamos nuestra agenda para el día de hoy <U+0001F447> 

<U+0001F4C6>  https://t.co/S74g2KqN64 https://t.co/vPpRqoTgjn"
"359","Enhorabuena a Eduardo Raboso, portavoz de Sanidad del PP, que hoy ha realizado la 1ª cirugía en el Zendal. Este hospital atiende a miles de madrileños por Covid y evita el colapso del sistema de salud gracias al esfuerzo de @ComunidadMadrid e @IdiazAyuso para combatir la pandemia https://t.co/Fv8fKGTKiW"
"360","El Gobierno de Sánchez ha quedado marcado por la decisión de mandar al ministro de Sanidad como candidato en Cataluña en plena tercera ola de la pandemia. https://t.co/vUsHQ6onhz"
"361","Que nadie se lleve a engaño: Illa pretende llevarse votos constitucionalistas para luego dárselos a ERC en la estrategia Sánchez. Luego que nadie se queje..."
"362","Nunca olvidemos los estragos y el dolor del pasado. Hoy, más que nunca, es necesario crecer como sociedad lejos de los odios que se han vivido a lo largo de la historia.

Sigamos trabajando por una sociedad más justa, libre de intolerancia.
#HolocaustMemorialDay https://t.co/nLL3YIobam"
"363","Lamento profundamente el fallecimiento de Juan José Javaloyes, maestro y pedagogo del que muchos padres hemos aprendido a través de sus charlas y conferencias.
Un fuerte abrazo a toda su familia y amigos. https://t.co/qwUcLbRGyg"
"364","El capitán no puede abandonar el barco en mitad de la tormenta.
Censuramos que no den explicaciones por la espantada en el peor pico de la pandemia.
Y que pongan a una ministra sin experiencia sanitaria con los contagios y muertes descontroladas, y la vacunación interrumpida. https://t.co/AucuSmv6VB"
"365","""Somos la única alternativa posible al separatismo y al sanchismo. Si tenemos la confianza de la ciudadanía, ejerceremos ese papel porque somos un partido de Gobierno"". 

<U+0001F449> @alejandroTGN https://t.co/hLWCjVLZEu"
"366","""Si la Justicia y el Gobierno catalán consideran que se dan las condiciones para que se pueda votar el 14 de febrero, son ellos los que tienen que garantizar la salubridad y los derechos políticos"".

<U+0001F449> @alejandroTGN https://t.co/H0WjLMSAnk"
"367","""Hemos demostrado en todas las CC.AA. donde gobernamos, que somos capaces de conseguir que la economía mejore y el empleo crezca, y esas fórmulas deberían aplicarse en Cataluña porque muchas de ellas han formado parte de sus características históricas"". 

<U+0001F449> @alejandroTGN https://t.co/7XSmcW9YQk"
"368","""La idea de ver a los turistas como enemigos de la sociedad catalana es uno de los fenómenos más preocupantes que he visto en los años del proceso separatista, porque el turismo representa el 12% del PIB directo en Cataluña. Si el turismo falla, falla todo"".

<U+0001F449> @alejandroTGN https://t.co/MVUtETkKRY"
"369","""Es indiscutible que Cataluña ha perdido el prestigio de sus instituciones, su prestigio internacional como sociedad próspera y el liderazgo económico que había ostentado y que ahora asumen otras CC.AA. que estaban por detrás en muchos parámetros económicos"".

<U+0001F449> @alejandroTGN https://t.co/CZrWQ1IzA5"
"370","En plena tercera ola, con colapsos en las UCIS y con casi 600 fallecidos en un día es increíble que Sánchez decida mandar al ministro de Sanidad de campaña. 

Están más preocupados por el reglamento de elecciones que por el plan de vacunación. https://t.co/d6j9qLXyaB"
"371","Es una muy buena noticia que una empresa española como PharmaMar abra la puerta a un tratamiento efectivo contra la Covid. Enhorabuena a Adolfo García-Sastre y a su equipo.
Mantengo mi ofrecimiento de pacto para que la investigación reciba el 2% del PIB.

https://t.co/nbdYLA0qbm"
"372","""Vamos a pedir al Gobierno que los autónomos y las pymes que no puedan levantar la persiana, no paguen ningún tipo de impuesto"".

<U+0001F399><U+FE0F> @TeoGarciaEgea en @ondaregional"
"373","""Hay que inyectar dinero en la economía productiva, hemos presentado un fondo de 50000 millones de euros porque no puede ser que España sea el país que menos ayudas directas da a las empresas"".

<U+0001F399><U+FE0F> @TeoGarciaEgea en @ondaregional"
"374","""Me gustaría tener un Gobierno que no piense antes en unas elecciones que en el plan de vacunación y salvar vidas"".

""Illa ha sido el peor ministro de Sanidad de la historia"".

<U+0001F399><U+FE0F> @TeoGarciaEgea en @ondaregional"
"375","""Para el Partido Popular la prioridad es salvar vidas y establecer protocolos claros para que la vacuna llegue a todos"".

""Exigimos mas contundencia para que las vacunas lleguen en tiempo y forma a los españoles"".

<U+0001F399><U+FE0F> @TeoGarciaEgea en @ondaregional"
"376","""No se puede luchar contra el virus desde 17 sistemas distintos, es lamentable y demuestra que el plan de vacunación de Sánchez ha fallado"".

<U+0001F399><U+FE0F> @TeoGarciaEgea en @ondaregional"
"377","<U+0001F4FB> A las 9:15h. será entrevistado @TeoGarciaEgea en @ondaregional 

<U+0001F447> Podrás seguir la entrevista en directo a través de este enlace <U+0001F447>
https://t.co/mB4KDAtA2W https://t.co/5tHANJp9Tx"
"378","<U+2600>  Buenos días y #FelizMiércoles a todos, aquí os dejamos nuestra agenda para el día de hoy <U+0001F447> 

<U+0001F4C6>  https://t.co/S74g2KqN64 https://t.co/WVUgVs0rjU"
"379","Confío en que pronto vuelva la normalidad a Granada y cesen los terremotos. Siento que muchas familias estén preocupadas esta noche, y me consta que los servicios municipales y de la Junta están en alerta y a su disposición."
"380","""La gestión de Sanidad ha sido ineficiente, negligente y se ha caracterizado por las mentiras constantes<U+0001F449><U+0001F3FC> el número de fallecidos, las mascarillas que no llegaron, los test fake, los bandazos...""

Un mal ministro no puede ser un buen candidato.

<U+0001F4FA>@montesinospablo en #LaNoche24h https://t.co/9lC8cOkOYq"
"381","""La ministra Darias, según las propias palabras de Sánchez, ha estado en lo que él ha denominado 'equipo sanitario de gestión de la crisis'; por lo cual ya le achaco parte de esa responsabilidad de la gestión negligente e ineficaz"".

<U+0001F4FA> @montesinospablo en @Lanoche_24h https://t.co/CTi0WriCE9"
"382","""En el peor momento de la tercera ola, el máximo responsable de la Sanidad en España abandona el barco y lo hace después de que hayamos tenido a un ministro de Sanidad a medio gas más preocupado de sus cálculos electorales"".

<U+0001F4FA> @montesinospablo en #LaNoche24h https://t.co/0ysPHrB912"
"383","Marlaska envía un mensaje al ministro a la fuga.

La campaña ha empezado para el PSOE y lo hace desde una cuenta institucional, con faltas de ortografía y el peor día desde la primera ola con 591 fallecidos.

Este es el nivel de escrúpulos y decencia que pagamos los españoles. https://t.co/1bVwRh4olv"
"384","En unos minutos, @montesinospablo será entrevistado en @Lanoche_24h.

Podrás seguir la entrevista, a partir de las 22:10h., desde aquí<U+0001F449><U+0001F3FC> https://t.co/IH04p1xP3U"
"385","Sánchez está más pendiente de sacar votos que de salvar vidas.
Los catalanes no merecen al peor ministro de Sanidad de Europa. 
Hoy hay 600 muertos más, pero esos dos irresponsables al frente de la pandemia decían tener el virus bajo control para intentar controlar las elecciones https://t.co/PNOx08jRmr"
"386","Gracias a Luis Bassat por su apoyo al arte contemporáneo catalán y la labor solidaria de su fundación.
Me ha encantado visitar su colección en @GaudiMataro, la primera obra del mejor arquitecto de nuestra historia con @alejandroTGN.
Y el Ayuntamiento de Barcelona con @josebouvila https://t.co/DDCbyCCwPa"
"387","@jaimedeolano @populares <U+0001F534> DIRECTO, ENTREVISTA | @jaimedeolano, Vicesecretario Nacional de Participación de @populares

<U+0001F5E3><U+FE0F> ""Me alarma que una persona como Miquel Iceta pueda estar en el ministerio de @territorialgob""

<U+0001F517> https://t.co/H5lS9y6LOI

https://t.co/G5nC4DxHoh https://t.co/U5XAPiYoL2"
"388","“Me sorprende escuchar a mucha gente estos días valorar positivamente a Illa por ser una persona educada. La pandemia es global y eso es algo que nos permite comparar; cuando somos los peores en los rankings es porque las cosas se han hecho mal”.

<U+0001F399><U+FE0F>@jaimedeolano en @24horas_rne"
"389","“Carolina Darias, en materia sanitaria, es absolutamente inexperta. Es todo lo contrario a lo que pedía la comunidad sanitaria, que era una persona con conocimientos de medicina esta vez”.

<U+0001F399><U+FE0F> @jaimedeolano en @24horas_rne"
"390","“Si valoramos a Illa por sus resultados, estos no pueden ser peores: su gestión ha sido catastrófica. También es hora de valorar a Sánchez, que con estas cifras de contagios no es el momento de cambiar a quien dirige el ministerio de Sanidad”.

<U+0001F399><U+FE0F> @jaimedeolano en @24horas_rne"
"391","<U+0001F4FB> A las 20:15h., @jaimedeolano estará en los micrófonos de @24horas_rne.

No te pierdas la entrevista a nuestro vicesecretario de Participación, en directo, aquí<U+0001F449><U+0001F3FC> https://t.co/jfY5yzqxOE https://t.co/4yMaiyjB8b"
"392","Illa deja una España peor de la que se encontró."
"393","El FMI sube la previsión de crecimiento mundial para 2021, pero baja la de España 15.000M€, que sufre la peor caída en 2020.
Y Alemania avisa que deben hacer reformas para recibir fondos UE.
Ni salimos más fuertes ni somos faro de recuperación. Menos mentiras y más soluciones ya https://t.co/uiipkT2Pu8"
"394","Illa, el peor ministro de Sanidad, abandona el barco para ser candidato.
Iceta, excandidato de las ocho naciones, ministro de Política Territorial.
Carolina Darias, exministra de Política Territorial que abandonó a los ayuntamientos, ministra de Sanidad.

Cambio de cromos hecho."
"395","#SalimosMásFuertes , una de tantas mentiras de Sánchez. https://t.co/9yMXyjgeFG"
"396","Cuando Sánchez nombró a su candidato a la Generalitat había una incidencia de 260 contagios cada 100000 habitantes, ayer era de 900 cuando la UE pide confinar con 500.
Los hospitales están colapsados y la vacunación bloqueada. Quien sustituya a Illa no tiene difícil hacerlo mejor https://t.co/bo9W2JzO6T"
"397","""No se puede estar más pendiente de salvar votos, que de salvar vidas. Sea quien sea el recambio de Illa, a poco que haga, lo hará mejor que el que acaba de dejar su puesto después de 2 millones de contagiados y casi 90000 fallecidos en esta pandemia"".

<U+0001F449> @pablocasado_ https://t.co/0jJIN6ifGc"
"398","""Hemos vuelto a registrar una iniciativa de plan de choque económico, un fondo de 50000 millones de euros, para inyectar directamente a las empresas que están en dificultades"".

<U+0001F449> @pablocasado_ https://t.co/VwNBZUpc9V"
"399","Mataró ha dejado joyas de la arquitectura como la Nau Gaudí de Mataró, la primera obra del genial arquitecto.

""Agradezco a Carmen y Lluís Bassat @fundaciobassat que sigan defendiendo la cultura, muy en especial de la última parte del S.XX de autores catalanes"".

<U+0001F449>@pablocasado_ https://t.co/cJF3wthLiZ"
"400","Mensaje a Diego Conesa: yo no estoy vacunado, tú sí estás imputado."
"401","Sánchez sigue al candidato Illa y no rinde cuentas en el Congreso, eludiendo una vez más sus responsabilidades.

Mientras la UE pide medidas, el Gobierno abandona a los españoles para centrarse en Cataluña. 

https://t.co/d8tamtD1zS"
"402","<U+0001F534> Este Gobierno, autodenominado ¿social y progresista?, está dejando tirados a los autónomos, que no pueden hacer frente a los ceses de actividad sin ayudas directas.

<U+274C> No iban a dejar a nadie atrás, y no va a quedar un autónomo en pie.

https://t.co/e0OykGdoRL"
"403","En el peor momento de la pandemia, Illa abandona a los españoles cuando más centrado tenía que estar en salvar vidas.

El candidato Illa se va y el sector sanitario critica su gestión, pero los españoles siguen sufriendo su falta de liderazgo.

https://t.co/RdyizaW539"
